SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,43593,OPTIDX,0,BANKNIFTY-Oct2024-39500-CE,15.0,BANKNIFTY 09 OCT 39500 CALL,2024-10-09 14:30:00,39500.0,CE,5.0,W,OP,,
NSE,D,43594,OPTIDX,0,BANKNIFTY-Oct2024-39500-PE,15.0,BANKNIFTY 09 OCT 39500 PUT,2024-10-09 14:30:00,39500.0,PE,5.0,W,OP,,
NSE,D,43595,OPTIDX,0,BANKNIFTY-Oct2024-40000-CE,15.0,BANKNIFTY 09 OCT 40000 CALL,2024-10-09 14:30:00,40000.0,CE,5.0,W,OP,,
NSE,D,43596,OPTIDX,0,BANKNIFTY-Oct2024-40000-PE,15.0,BANKNIFTY 09 OCT 40000 PUT,2024-10-09 14:30:00,40000.0,PE,5.0,W,OP,,
NSE,D,43601,OPTIDX,0,BANKNIFTY-Oct2024-40500-CE,15.0,BANKNIFTY 09 OCT 40500 CALL,2024-10-09 14:30:00,40500.0,CE,5.0,W,OP,,
NSE,D,43602,OPTIDX,0,BANKNIFTY-Oct2024-40500-PE,15.0,BANKNIFTY 09 OCT 40500 PUT,2024-10-09 14:30:00,40500.0,PE,5.0,W,OP,,
NSE,D,43603,OPTIDX,0,BANKNIFTY-Oct2024-41000-CE,15.0,BANKNIFTY 09 OCT 41000 CALL,2024-10-09 14:30:00,41000.0,CE,5.0,W,OP,,
NSE,D,43606,OPTIDX,0,BANKNIFTY-Oct2024-41000-PE,15.0,BANKNIFTY 09 OCT 41000 PUT,2024-10-09 14:30:00,41000.0,PE,5.0,W,OP,,
NSE,D,43611,OPTIDX,0,BANKNIFTY-Oct2024-41500-CE,15.0,BANKNIFTY 09 OCT 41500 CALL,2024-10-09 14:30:00,41500.0,CE,5.0,W,OP,,
NSE,D,43615,OPTIDX,0,BANKNIFTY-Oct2024-41500-PE,15.0,BANKNIFTY 09 OCT 41500 PUT,2024-10-09 14:30:00,41500.0,PE,5.0,W,OP,,
NSE,D,43622,OPTIDX,0,BANKNIFTY-Oct2024-42000-CE,15.0,BANKNIFTY 09 OCT 42000 CALL,2024-10-09 14:30:00,42000.0,CE,5.0,W,OP,,
NSE,D,43623,OPTIDX,0,BANKNIFTY-Oct2024-42000-PE,15.0,BANKNIFTY 09 OCT 42000 PUT,2024-10-09 14:30:00,42000.0,PE,5.0,W,OP,,
NSE,D,43626,OPTIDX,0,BANKNIFTY-Oct2024-42400-CE,15.0,BANKNIFTY 09 OCT 42400 CALL,2024-10-09 14:30:00,42400.0,CE,5.0,W,OP,,
NSE,D,43633,OPTIDX,0,BANKNIFTY-Oct2024-42400-PE,15.0,BANKNIFTY 09 OCT 42400 PUT,2024-10-09 14:30:00,42400.0,PE,5.0,W,OP,,
NSE,D,43635,OPTIDX,0,BANKNIFTY-Oct2024-42500-CE,15.0,BANKNIFTY 09 OCT 42500 CALL,2024-10-09 14:30:00,42500.0,CE,5.0,W,OP,,
NSE,D,43637,OPTIDX,0,BANKNIFTY-Oct2024-42500-PE,15.0,BANKNIFTY 09 OCT 42500 PUT,2024-10-09 14:30:00,42500.0,PE,5.0,W,OP,,
NSE,D,43638,OPTIDX,0,BANKNIFTY-Oct2024-42600-CE,15.0,BANKNIFTY 09 OCT 42600 CALL,2024-10-09 14:30:00,42600.0,CE,5.0,W,OP,,
NSE,D,43639,OPTIDX,0,BANKNIFTY-Oct2024-42600-PE,15.0,BANKNIFTY 09 OCT 42600 PUT,2024-10-09 14:30:00,42600.0,PE,5.0,W,OP,,
NSE,D,43642,OPTIDX,0,BANKNIFTY-Oct2024-42700-CE,15.0,BANKNIFTY 09 OCT 42700 CALL,2024-10-09 14:30:00,42700.0,CE,5.0,W,OP,,
NSE,D,43645,OPTIDX,0,BANKNIFTY-Oct2024-42700-PE,15.0,BANKNIFTY 09 OCT 42700 PUT,2024-10-09 14:30:00,42700.0,PE,5.0,W,OP,,
NSE,D,43648,OPTIDX,0,BANKNIFTY-Oct2024-42800-CE,15.0,BANKNIFTY 09 OCT 42800 CALL,2024-10-09 14:30:00,42800.0,CE,5.0,W,OP,,
NSE,D,43650,OPTIDX,0,BANKNIFTY-Oct2024-42800-PE,15.0,BANKNIFTY 09 OCT 42800 PUT,2024-10-09 14:30:00,42800.0,PE,5.0,W,OP,,
NSE,D,43654,OPTIDX,0,BANKNIFTY-Oct2024-42900-CE,15.0,BANKNIFTY 09 OCT 42900 CALL,2024-10-09 14:30:00,42900.0,CE,5.0,W,OP,,
NSE,D,43661,OPTIDX,0,BANKNIFTY-Oct2024-42900-PE,15.0,BANKNIFTY 09 OCT 42900 PUT,2024-10-09 14:30:00,42900.0,PE,5.0,W,OP,,
NSE,D,43663,OPTIDX,0,BANKNIFTY-Oct2024-43000-CE,15.0,BANKNIFTY 09 OCT 43000 CALL,2024-10-09 14:30:00,43000.0,CE,5.0,W,OP,,
NSE,D,43665,OPTIDX,0,BANKNIFTY-Oct2024-43000-PE,15.0,BANKNIFTY 09 OCT 43000 PUT,2024-10-09 14:30:00,43000.0,PE,5.0,W,OP,,
NSE,D,43666,OPTIDX,0,BANKNIFTY-Oct2024-43100-CE,15.0,BANKNIFTY 09 OCT 43100 CALL,2024-10-09 14:30:00,43100.0,CE,5.0,W,OP,,
NSE,D,43667,OPTIDX,0,BANKNIFTY-Oct2024-43100-PE,15.0,BANKNIFTY 09 OCT 43100 PUT,2024-10-09 14:30:00,43100.0,PE,5.0,W,OP,,
NSE,D,43671,OPTIDX,0,BANKNIFTY-Oct2024-43200-CE,15.0,BANKNIFTY 09 OCT 43200 CALL,2024-10-09 14:30:00,43200.0,CE,5.0,W,OP,,
NSE,D,43674,OPTIDX,0,BANKNIFTY-Oct2024-43200-PE,15.0,BANKNIFTY 09 OCT 43200 PUT,2024-10-09 14:30:00,43200.0,PE,5.0,W,OP,,
NSE,D,43675,OPTIDX,0,BANKNIFTY-Oct2024-43300-CE,15.0,BANKNIFTY 09 OCT 43300 CALL,2024-10-09 14:30:00,43300.0,CE,5.0,W,OP,,
NSE,D,43676,OPTIDX,0,BANKNIFTY-Oct2024-43300-PE,15.0,BANKNIFTY 09 OCT 43300 PUT,2024-10-09 14:30:00,43300.0,PE,5.0,W,OP,,
NSE,D,43677,OPTIDX,0,BANKNIFTY-Oct2024-43400-CE,15.0,BANKNIFTY 09 OCT 43400 CALL,2024-10-09 14:30:00,43400.0,CE,5.0,W,OP,,
NSE,D,43683,OPTIDX,0,BANKNIFTY-Oct2024-43400-PE,15.0,BANKNIFTY 09 OCT 43400 PUT,2024-10-09 14:30:00,43400.0,PE,5.0,W,OP,,
NSE,D,43684,OPTIDX,0,BANKNIFTY-Oct2024-43500-CE,15.0,BANKNIFTY 09 OCT 43500 CALL,2024-10-09 14:30:00,43500.0,CE,5.0,W,OP,,
NSE,D,43692,OPTIDX,0,BANKNIFTY-Oct2024-43500-PE,15.0,BANKNIFTY 09 OCT 43500 PUT,2024-10-09 14:30:00,43500.0,PE,5.0,W,OP,,
NSE,D,43693,OPTIDX,0,BANKNIFTY-Oct2024-43600-CE,15.0,BANKNIFTY 09 OCT 43600 CALL,2024-10-09 14:30:00,43600.0,CE,5.0,W,OP,,
NSE,D,43694,OPTIDX,0,BANKNIFTY-Oct2024-43600-PE,15.0,BANKNIFTY 09 OCT 43600 PUT,2024-10-09 14:30:00,43600.0,PE,5.0,W,OP,,
NSE,D,43695,OPTIDX,0,BANKNIFTY-Oct2024-43700-CE,15.0,BANKNIFTY 09 OCT 43700 CALL,2024-10-09 14:30:00,43700.0,CE,5.0,W,OP,,
NSE,D,43728,OPTIDX,0,BANKNIFTY-Oct2024-43700-PE,15.0,BANKNIFTY 09 OCT 43700 PUT,2024-10-09 14:30:00,43700.0,PE,5.0,W,OP,,
NSE,D,43729,OPTIDX,0,BANKNIFTY-Oct2024-43800-CE,15.0,BANKNIFTY 09 OCT 43800 CALL,2024-10-09 14:30:00,43800.0,CE,5.0,W,OP,,
NSE,D,43730,OPTIDX,0,BANKNIFTY-Oct2024-43800-PE,15.0,BANKNIFTY 09 OCT 43800 PUT,2024-10-09 14:30:00,43800.0,PE,5.0,W,OP,,
NSE,D,43731,OPTIDX,0,BANKNIFTY-Oct2024-43900-CE,15.0,BANKNIFTY 09 OCT 43900 CALL,2024-10-09 14:30:00,43900.0,CE,5.0,W,OP,,
NSE,D,43732,OPTIDX,0,BANKNIFTY-Oct2024-43900-PE,15.0,BANKNIFTY 09 OCT 43900 PUT,2024-10-09 14:30:00,43900.0,PE,5.0,W,OP,,
NSE,D,43733,OPTIDX,0,BANKNIFTY-Oct2024-44000-CE,15.0,BANKNIFTY 09 OCT 44000 CALL,2024-10-09 14:30:00,44000.0,CE,5.0,W,OP,,
